customer_id,start_date,end_date,years_of_experience,channel,geo,profession_id,cancellation_reason
07f0d14a122625b8471f4278b9537f8b,2019-04-01,2020-04-01,5.0,sem,CA,100003,
459ba4387d5c8e60c2d82a4cc372ac7c,2020-06-09,2021-06-09,2.0,agents,SC,5006,
d3f6d017f85c0cd488e2d2f12a9cc8c3,2020-02-10,2021-02-10,10.0,agents,NC,100001,
41e9d68cce42cf3cea5ccee62d35597b,2019-04-01,2020-04-01,5.0,social,MD,5005,
2f390511dfe4f76ed72c6f678606d87f,2019-03-11,2019-05-07,2.0,channel sales,TX,5005,I had a short-term need for insurance that has ended
40c133358a79cceca971622493e7888b,2019-04-26,2019-10-26,2.0,sem,FL,5010,Non-Payment
bc0a91dd3d838cefec4107449ed2881d,2020-02-11,2020-04-06,0.0,support,SC,5005,Insured is no longer in business
c1ced495fa7af49c95f2966134794673,2020-08-27,2020-09-01,2.0,organic,FL,100003,Insured is no longer in business
052693838dd85f44982452a6a74d5036,2018-03-21,2018-06-21,26.0,sem,WI,100001,Non-Payment
181214ab7a338fc260054ca99fe121d5,2020-05-11,2021-05-11,5.0,organic,FL,100003,
930aef2236ffcc852b444698fdfacf29,2019-05-20,2020-04-19,5.0,sem,KY,100019,Other reason (describe in notes)
d6ba162e2aad056ac05fe7f7a717e86e,2019-01-02,2019-01-03,10.0,sem,NC,100001,Insured is covered by employer
2acb7179475572cf00f1bd64ed8d376f,2018-07-05,2019-04-16,5.0,sem,GA,100019,Insured is no longer in business
ec3755da2cb55834d3e2e6b47c9be733,2019-05-03,2019-07-03,10.0,organic,TX,100001,Non-Payment
8ee33463fbe6049d3ce3aee38f56c482,2020-03-11,2021-03-11,20.0,sem,CA,100001,
a61ea4ebf89dacbfa050c4fcbbc39c7a,2020-01-17,2021-01-17,5.0,agents,CO,100008,
1e579c999b480e48390bb7eedcedb863,2020-08-07,2021-08-07,4.0,agents,ID,5014,
61f45eb165231eebe31a84be760a3301,2020-09-27,2021-09-27,2.0,sem,ME,5005,
47f56d1f626e0f8ce83f98351a8da789,2019-01-16,2019-02-12,5.0,sem,TX,5005,I had a short-term need for insurance that has ended
4a1e675227b192600006f45264f390b1,2020-01-29,2021-01-29,5.0,social,FL,5003,
0f004ad94cbfa697dc0d2d2478e86f46,2019-10-18,2020-04-18,3.0,organic,GA,100042,Non-Payment
b5bf9da8ec6271a99d10c9b12fa228f6,2019-01-29,2020-01-29,8.0,organic,PA,100001,
ae0b6dda6645de2f8e3e8bc865c69ecf,2018-06-22,2019-03-27,20.0,sem,UT,100001,Non-Payment
7d4766ee62b6ad5d7a3db354b297cadc,2019-10-17,2020-10-17,5.0,sem,NH,100042,
d5a754986572602b3c8588a16fde35d0,2020-09-01,2020-09-01,10.0,agents,NJ,100001,Insured found better coverage elsewhere at same price
6dfddfd99bcca9e512ed915ce7e88e49,2020-01-16,2021-01-16,5.0,agents,CO,5013,
ce3908abb437242887f1661d0c2d5231,2019-05-30,2020-05-30,5.0,organic,AR,100019,
1d12f0671b8e9b461c211fbbfae5c1e3,2019-09-11,2020-03-12,5.0,sem,TN,5006,Non-Payment
7df9dc3777f54b19862cf40ee155c183,2018-10-23,2019-10-23,5.0,sem,PA,5013,
cdcb07ec9436cd02f44b9860c03b67e0,2020-07-23,2021-07-23,5.0,agents,AL,5007,
ece350aebf53f8b0f3b1ff345be9f75c,2019-04-12,2020-04-12,5.0,sem,UT,5013,
5f39460d0d01a1a49fbe8ff6ce555e54,2019-08-21,2020-08-21,0.0,sem,NC,100002,
d4fc7ad7e437ef6305d7a5e1e868a99b,2020-01-11,2021-01-11,5.0,sem,CO,5005,
8da2072bcdffc64cb154bd9222a45307,2018-07-13,2019-07-13,20.0,social,VA,100001,
d74c426047996d84801adf084e26feb9,2020-05-08,2020-08-18,9.0,sem,FL,5013,Add/Remove employees
6bbbb9462b3bdbae183ad0cfeb705a01,2019-10-01,2020-10-01,4.0,sem,MI,5012,
1a087b7696ca60d6b1f98f325dff4143,2018-11-09,2019-11-09,5.0,sem,TX,5006,
e75ec68df82dffd2233f50189034eb2f,2019-11-22,2020-06-24,5.0,agents,CO,5010,Non-Payment
8e78e26f27b387eee783a5d73220a2fc,2019-03-30,2020-03-30,5.0,sem,PA,5005,
4819f3d013c6d148fe6f53c79004dc45,2020-03-09,2020-06-27,5.0,organic,GA,100006,I had a short-term need for insurance that has ended
1058cc5962b5ebc4cf02c0480d757648,2019-04-23,2019-11-22,5.0,sem,AL,5003,Non-Payment
7a4b2c2cb1bc3e2b6c6ba768faf5c5d5,2018-07-09,2019-07-09,5.0,unknown,AZ,5010,
f4344a247b08c92368670dfe2680f7fe,2018-08-22,2018-11-01,3.0,sem,IA,5006,Non-Payment
d9c6ebae03e5a927e7d79280d425e237,2019-08-24,2020-08-24,18.0,sem,IN,100001,
05200d96ba81d346974ebdc729c66b16,2019-07-01,2020-07-01,2.0,support,SC,100003,
2779c0643920e666879973fc4bc058ca,2019-08-30,2020-08-30,0.0,sem,ME,100003,
92746ded2376c6aa314edb5162d588ad,2020-06-22,2021-06-22,20.0,agents,FL,5003,
a0854cbc3b82bd7d6df179efff7d697e,2019-01-25,2019-10-25,35.0,sem,RI,100001,Non-Payment
bb29c0332fb0c9dc65e75782d79b45fa,2018-03-20,2019-03-20,15.0,sem,OH,5010,
0f9ee507835ed2e9c72cffafec55e59f,2018-10-09,2019-10-09,5.0,sem,GA,100003,
9ac711db92f54d302b5bdbfd255026e4,2018-07-19,2019-04-18,5.0,video,PA,5006,Insured is no longer in business
bdeeaf2b58dcf9eb6e21b7a93947b553,2020-02-28,2021-02-28,5.0,agents,CO,5005,
7870dfb7c1861f50088625bdb4578f02,2020-08-09,2021-08-09,25.0,sem,CA,5006,
bbdd406a537dc52db91a1a1bfd7f6271,2019-01-22,2020-01-22,5.0,organic,CO,100001,
39baaece04b8ee42d0619dd7ae55dbb6,2019-07-15,2020-07-15,5.0,agents,CO,100019,
f25113e87119d2d246eef1125bab68f8,2020-09-01,2021-09-01,5.0,sem,NH,5005,
bdd51598600d5d88d979e95d5168f7a8,2019-02-19,2019-11-20,5.0,organic,IN,5013,Non-Payment
94ee432781827cbcf6fd5b7f00892b78,2020-05-01,2021-05-01,5.0,sem,WI,5006,
16c0729898b0670c723574129ddc4a26,2018-11-14,2019-06-14,4.0,sem,GA,5010,Non-Payment
144932c0727df4ebaccbaf0dde1f5af4,2020-06-11,2021-06-11,3.0,sem,FL,5003,
5811f1e6d8e959dbdfc59c59ace88a25,2018-06-15,2019-06-15,5.0,sem,CA,5008,
170b7030c1c6e4cc4b90a33b030812d0,2019-01-18,2019-03-08,5.0,sem,FL,100008,Insured is no longer in business
ede999dd738325e7bbd898a7a20cbba0,2020-05-20,2021-05-20,15.0,organic,OH,100043,
a39a088ded46ae1e0d05d30301103121,2019-01-15,2019-03-16,2.0,sem,FL,5006,Non-Payment
dcbfd8b2c3fea04573d781405bbccfc3,2020-04-08,2021-04-08,5.0,sem,OH,100019,
c332286a88fff11332a08401a5d867bb,2020-03-20,2020-06-07,5.0,sem,OR,5005,Insured is no longer in business
c9e9150a3f195cf07c6d97edc6e48855,2020-01-06,2021-01-06,5.0,sem,CA,5010,
ae4235e6bf85782d411672f4137d3581,2019-11-22,2020-11-22,5.0,display,NJ,5010,
48331f970c1d066c57d7694b4ea32745,2020-01-07,2020-03-07,5.0,sem,FL,5013,Non-Payment
7d70e971e7a099b30d5b37ee1c56b591,2019-02-25,2020-02-25,2.0,sem,TX,100002,
f29606a7abb418fae73afef11e7e814f,2019-08-06,2019-10-10,0.0,sem,AL,5010,Insured is no longer in business
60269b02683e2c1132e4eb9aa5adad4d,2020-05-26,2021-05-26,3.0,organic,OR,100009,
2cc299edb07000fee88a626af1748fa4,2020-07-28,2021-07-28,5.0,sem,NJ,100001,
36db666d675618baaa154d82e5c8c25d,2019-11-01,2020-11-01,20.0,channel sales,OH,100001,
eb1cc60641be5dd37d3a4b8ebd3dff5e,2019-07-15,2020-07-15,15.0,organic,SC,100001,
a9f5d42c76d972faba889dc90e55417e,2020-02-10,2020-08-04,5.0,agents,FL,100042,Non-Payment
286f54ab4a6491f739f4244d99841547,2019-10-12,2020-10-12,4.0,agents,CO,5005,
64da7e9a2aebe0e703d50d8b1e48ad8a,2020-02-04,2021-02-04,5.0,agents,VA,100040,
b9ec36520aa69989b1d44ec05d010544,2019-08-02,2020-08-02,5.0,sem,TX,5003,
097cbdcb79d58ca637b89e9cf2e04551,2018-08-21,2018-10-22,5.0,sem,MI,5012,I had a short-term need for insurance that has ended
0883c72c2cd396477b54999b86168298,2019-10-04,2020-10-04,10.0,sem,GA,100001,
815e3edbdf157ca16a856ded2fa0a2b6,2019-03-28,2020-03-01,18.0,sem,MN,100001,Insured found better coverage elsewhere at same price
31436c9046d471286adda72f84a7f2fe,2018-09-14,2019-09-14,10.0,sem,TX,100001,
a60cc342c0cb04c494dbac325a664f30,2020-07-29,2021-07-29,2.0,sem,CO,5006,
90a61e824b54172e80d6bfc3ceac1cee,2020-06-01,2020-08-28,15.0,sem,OR,100001,Insured is no longer in business
7d5d78fabba0d2c31a99132250538f2b,2019-08-12,2019-10-11,5.0,sem,MA,100003,Non-Payment
97eed8c9ea9be42311890f176d907bc9,2019-04-17,2020-04-17,5.0,channel sales,MA,5006,
da9499e525b76119a117c313d3693731,2019-05-13,2019-12-12,5.0,direct,OH,5006,Insured is no longer in business
dd15f3ac115020f96d4ab899cf84c7b8,2018-09-06,2019-04-01,5.0,direct,NC,5007,I had a short-term need for insurance that has ended
a7e978835b8ec23fd6fd141b40d080da,2018-07-12,2019-07-12,5.0,sem,VA,5006,
12841cabdecaa203fa77a81d4bab94a5,2020-01-28,2020-05-27,2.0,agents,CO,5012,Insured is no longer in business
ba65413df18382334b2b030e17a1831d,2019-07-19,2020-07-19,25.0,channel sales,WA,100001,
261c8fba060c31e0f7d6de9f4394b1be,2019-05-23,2020-05-23,2.0,sem,GA,5006,
fed6a1684066f166fe26ce942decea0e,2020-07-18,2021-07-18,14.0,direct,KY,100042,
15f3828f122cbc0754f7a42714ebacb5,2019-01-11,2019-04-01,2.0,sem,NC,5010,I had a short-term need for insurance that has ended
c86954262b30e8baae7aa55fd551f474,2018-07-06,2018-09-25,5.0,sem,MI,5010,I had a short-term need for insurance that has ended
51a34f054ed5490cb47d00e301a9324e,2018-09-07,2019-09-07,5.0,sem,MO,5005,
fb34751d2ba5c90b1472c077f0a90761,2020-02-01,2020-06-12,11.0,organic,OH,100001,Other reason (describe in notes)
501fc796ee48df8ca375336f1b98ff0d,2018-03-21,2019-01-07,5.0,sem,NC,5005,Insured found better coverage elsewhere at same price
aea9cf94525a84bae4d1d1a50b1bc284,2018-05-18,2019-05-18,5.0,sem,MI,5005,
69c7ffd6014767abb76799bd5a1f57f4,2020-06-18,2021-06-18,6.0,sem,FL,5003,
77f126a45cdcd8646b7c13354b399c4d,2020-03-06,2020-07-01,3.0,sem,KS,5003,Non-Payment
872d126e00a76a8a4fce39e6d488daa7,2018-11-01,2019-11-01,30.0,organic,TX,100001,
800257d74e941e52fdab1ce2d00a3fae,2019-07-19,2020-02-13,5.0,sem,MO,5006,Insured is no longer in business
1b9569ffb32f59ba65fc1d4e76ccfce5,2019-07-18,2019-09-17,5.0,sem,OH,100019,Non-Payment
77fc7a8dcaf266b7ed2f2296a92ca0b5,2020-04-27,2021-04-27,5.0,sem,MA,100040,
3f40a8cd5cc890b08cc5d2f1bbb5d5b2,2019-12-19,2020-12-19,10.0,organic,CO,100001,
62ea037cb44e05ce0ea7190aacd010c5,2018-10-11,2019-03-12,5.0,sem,CT,5006,Non-Payment
161711e3cd08e8deeb4aae674925633e,2020-04-27,2021-04-27,5.0,sem,CA,5003,
8a888f57e58fc233421cebec9d35b184,2020-06-19,2021-06-19,35.0,unknown,AL,5013,
0c02c0a2b0d56c094081096c00e599a4,2019-06-07,2020-02-27,5.0,sem,FL,5013,Insured is no longer in business
d0ead3b7b62e9a28e9fbc4fe4cccc323,2019-09-26,2020-09-26,30.0,agents,TX,100001,
6a6605897f48482789bcdd992f5d5fff,2020-05-01,2021-05-01,2.0,agents,FL,5003,
ca57af48357d5547437d3d1848dd14f0,2019-04-25,2019-07-25,7.0,sem,MA,100001,Non-Payment
2f9aa689d9228cb32ae9427de97058b3,2019-02-25,2020-01-24,5.0,email,NJ,5006,Non-Payment
a70443c66c38462d36a122afd743416d,2019-04-10,2019-10-09,5.0,organic,VA,100042,Non-Payment
26505738a37710421dab0b697c52670f,2020-09-25,2021-09-25,6.0,sem,FL,100001,
f856866d95188bdaf58060ba96ff5da4,2020-08-31,2021-08-31,5.0,sem,ME,5008,
f42d2f3314ca73e79fe101ddd0a21749,2020-07-31,2021-07-31,30.0,sem,FL,100040,
abb0b522c362f13b41367a3298a34893,2020-03-12,2021-03-12,5.0,direct,FL,5005,
d989d0e129a4ee91c15966eb80c98539,2020-02-24,2021-02-24,5.0,sem,AZ,5010,
b107ba6bcc6a0ef1daa3b44c5f9c40a2,2019-05-13,2020-05-13,2.0,sem,MO,5005,
d1b88ac7255673bc2ceb3ab4bee6193c,2019-12-02,2020-12-02,5.0,sem,FL,100042,
36e8641d19c40de4b519853790a3903e,2018-08-13,2019-08-13,5.0,social,GA,5003,
2a09bd33aee290b3b782ad0acde7f806,2020-03-13,2021-03-13,2.0,sem,CA,5007,
9cce0786372bd848b618a71aa9409337,2019-02-07,2019-12-08,40.0,support,FL,100001,Non-Payment
6aaebf966eadb4f7e4c9512f66a89c10,2019-07-25,2020-07-25,5.0,sem,ND,5014,
c43e0803b23341c350302ec25d3d1272,2019-01-16,2019-01-18,5.0,sem,GA,5011,I need coverage you can't provide
36172284f54379e22a6d03d66e839aaf,2019-07-12,2020-07-12,5.0,sem,CT,5005,
db6ba2879642051b31ed04d468bd1d50,2019-06-07,2020-06-07,2.0,direct,CA,5006,
5c2acd6f185a076af167bff789101e0c,2019-02-10,2020-02-10,5.0,sem,CA,5006,
e889396dd4adec7105b0fab42b8448f1,2020-08-13,2021-08-13,15.0,sem,FL,5005,
2d310b67044490348b75ae2ffde3b20b,2019-06-18,2019-06-18,0.0,organic,CA,100003,Other reason (describe in notes)
f012fe362310693cf03cd2d323b926fd,2020-08-06,2021-08-06,3.0,sem,FL,5010,
dae0fb648feb59b08a7cd184281511fa,2019-05-11,2019-11-08,2.0,sem,CO,5010,I had a short-term need for insurance that has ended
9f060900af187f6ace761fec1767e9ca,2019-02-07,2020-02-07,5.0,sem,MS,5014,
7c43a74c21067433cd5362612a6fc90e,2019-04-02,2019-11-01,5.0,sem,PA,5003,Non-Payment
e994128f5b97633872061033ae0db871,2019-08-12,2019-08-26,5.0,sem,NJ,100043,Waiver of subrogation
2ad0d519a8ba865307ddef4a566afbca,2020-09-10,2021-09-10,5.0,organic,KY,5003,
87dc7d1ba60bd855aaf86a567f67b8ad,2018-05-21,2018-11-30,5.0,channel sales,PA,5006,Other reason (describe in notes)
b58a954571bdf9b37fdb15d875043d28,2020-06-11,2021-06-11,5.0,organic,ME,5005,
3d0e45257b5cac7ea406fbd9f3b3e044,2019-07-22,2020-07-22,5.0,organic,NH,5007,
c8f8c4198e0c6d2da2aca9016f5cd177,2018-09-26,2019-04-26,5.0,sem,MA,100019,Non-Payment
b626f504b7102a651f666955239d87a7,2019-03-20,2020-02-19,5.0,organic,FL,5006,Insured is no longer in business
a0b85903678f8c254d3143c46a3103ac,2019-04-05,2020-04-05,6.0,sem,MI,100001,
fd6a4a7472c2402765522eed920b57c2,2020-01-17,2021-01-17,5.0,organic,AZ,100002,
20492aa432d1714cec5341fed049ffed,2020-01-03,2021-01-03,5.0,organic,UT,5006,
d336a369ab013602ed85f1bcbec9f659,2020-05-20,2020-09-19,5.0,organic,WI,100003,Non-Payment
36340482cbc51160dca759c7d493f4f4,2019-04-22,2020-04-22,8.0,sem,MD,100001,
6eb5df1e8aa3df78c3669630de670f52,2020-02-04,2021-02-04,2.0,channel sales,CT,5007,
97de60f760ccc196e24da163cce926a0,2019-01-28,2019-04-05,5.0,sem,ID,5006,Insured is no longer in business
9a00441673a4421f110d5a604d7f18f3,2019-09-04,2020-09-04,10.0,social,CO,100001,
b3ec15585ce19239ce65c334d3937e05,2018-05-22,2019-05-22,5.0,channel sales,WI,5006,
ef3ca2ab686e16ca66b322372106df32,2019-06-27,2019-06-27,4.0,sem,MD,5003,Insured is no longer in business
1f123b230ce0517319bd34f577642227,2018-04-19,2019-04-19,5.0,sem,DE,5005,
f1957856c8453f5019819da4341f20e5,2018-08-02,2019-08-02,20.0,sem,CO,100001,
0e916a57fe6087d05b5fa726dbcfabce,2020-06-02,2021-06-02,5.0,sem,NJ,100003,
5d7370a1315ca790782afbe7ef5f0cd1,2020-01-13,2021-01-13,3.0,agents,CO,5005,
64c41cd7f91807875588f597a4b8cfb2,2020-04-02,2021-04-02,5.0,video,WI,5003,
a2c5738d2b2277e2fa3cb7a5de425d02,2018-09-27,2019-02-25,5.0,organic,MD,5007,Non-Payment
d621db56e9bc85027c441b497220aeee,2018-12-15,2019-11-07,5.0,sem,CT,100045,I need coverage you can't provide
8a7e1e5b780fc4e60aeba80c440ffb69,2020-09-02,2021-09-02,10.0,sem,FL,100002,
67cf3ac01ba0d1a66a070500a8e3083d,2020-08-07,2021-08-07,11.0,agents,OR,5005,
59839b3b27813e8f738ffc7adc5fc6a4,2019-08-02,2020-08-02,5.0,agents,CO,5005,
b1fd566fb96843dbf3cda040641cb012,2018-06-04,2019-02-02,5.0,social,VA,5010,Non-Payment
25f602372faafb6d12d8232da5f88c8c,2019-12-11,2020-12-11,5.0,agents,AZ,5006,
847fa2a62dddcaf553af992ea59c4ee5,2019-11-16,2020-09-09,15.0,sem,PA,100001,I don't see the value of having insurance anymore
b588284caf384b501923f8491bcaeb4a,2019-07-30,2020-07-30,5.0,display,NJ,5012,
783c32f5191878765d3fa5ccd2971dc5,2019-02-21,2019-10-19,26.0,sem,TX,100001,I had a short-term need for insurance that has ended
b6ccc71ab851dfde057d9a8597720232,2019-12-09,2020-01-10,5.0,sem,PA,100001,I don't see the value of having insurance anymore
5cdf90012b76fe3bed12e7ca7f10aa2d,2018-06-22,2018-11-13,5.0,sem,KY,5006,Insured is no longer in business
16e29624f855bf84e04c4c8799ea6d36,2020-08-12,2021-08-12,2.0,channel sales,KY,5010,
b06107e82ca1424c42eae8defeb72402,2020-03-12,2020-03-12,3.0,support,CA,100043,I need coverage you can't provide
c871951c56b5129b17fbc83d51d31621,2018-07-02,2018-12-31,13.0,sem,TX,100001,Non-Payment
b065a8a156d3a51f671daae01a8c4fd1,2020-03-23,2020-07-18,2.0,sem,CA,5006,Non-Payment
5f50e0473f07e66425ca58d050cc70e0,2019-02-12,2020-02-12,4.0,sem,KY,5012,
86043178e92972b55887afe575ccfabd,2019-04-10,2020-04-10,20.0,sem,IL,100001,
253a5833145ff2a91131d620a3662eeb,2019-08-09,2019-11-08,0.0,sem,PA,100002,Non-Payment
7ff23955f1d136a09211bbcad31cf864,2018-10-22,2019-06-22,5.0,channel sales,CA,5006,Non-Payment
f0336bf0961efe7d5f490c459954a56e,2018-09-08,2019-09-08,4.0,social,MO,5007,
611c21e604b2ab5277dd5f31c15ee384,2020-08-11,2021-08-11,10.0,organic,FL,100001,
465ade7400ad23c93adf991bf640068e,2020-05-22,2021-05-22,3.0,agents,CA,5006,
85cf2966b1b296e1ac7c0544ca037bf9,2018-04-09,2019-04-09,5.0,sem,TX,100003,
00ae18224b27c0331d28852c986a028a,2020-07-13,2021-07-13,20.0,sem,WA,100001,
818884a77da0ec16cf741ca2fe5c7509,2019-11-20,2020-01-19,5.0,organic,IL,5006,Non-Payment
bbb8e1cb24281b712718aee2d76faded,2019-10-14,2020-10-14,5.0,agents,DE,100019,
ca5ef4fd47a74e97084f0953def9f758,2019-06-07,2020-01-06,5.0,organic,TX,100019,Non-Payment
16ee770dec586eb2256a6208ce4362e4,2020-03-15,2021-03-15,5.0,email,ME,5012,
2fbd07a2e1895a99822778986c0305b5,2019-06-13,2020-06-13,5.0,sem,PA,5005,
db7a63edf14aab18d37d72d432210c17,2020-04-07,2021-04-07,5.0,sem,MA,5006,
45968a5ac4228b1b0636655bb0b7c6b1,2020-02-29,2021-02-28,5.0,organic,GA,5006,
e5251bc232244be3cdc325cde8315932,2019-05-06,2020-02-04,5.0,direct,MA,5013,Non-Payment
dd9ecfc0b224759d5acc03074a81c20a,2019-08-19,2020-08-19,10.0,sem,IL,100001,
dca6aada070aa6924818397d8b988bb6,2020-05-01,2020-10-01,5.0,sem,OH,100019,Insured found better coverage elsewhere at same price
74fd356a40d8f502ea7567056a5fc985,2019-01-11,2020-01-11,10.0,sem,NJ,100001,
cefc4f1028355e7d8f49bd3883ba35a7,2019-07-03,2019-09-10,3.0,sem,MI,5006,Non-Payment
aee8acf73fe58933def8a72cb71ee0bd,2020-07-20,2021-07-20,4.0,social,FL,5003,
666e322aa8649c4dc1810e117c3d8789,2018-07-21,2019-07-21,5.0,sem,PA,5005,
b9f24c4cfaff72fb0bae349f7172d034,2019-07-15,2020-07-15,5.0,sem,ME,5010,
bec414b00c257267bce36fc606c539fd,2019-05-27,2020-05-27,5.0,sem,CA,5006,
bb55bca163af68b833741605b3dd31ce,2018-09-17,2019-03-11,5.0,sem,SC,5006,Other reason (describe in notes)
fa64a528f6717d0f508d6c9d2f5e1fd0,2019-04-04,2019-09-02,2.0,sem,FL,100042,Non-Payment
abf66fd227644f7c88269b1a050557b0,2019-06-07,2020-06-07,5.0,organic,CT,5006,
41ce195c47298205a4b4e75cbceb8254,2018-03-20,2019-03-20,3.0,channel sales,CO,5006,
88d35dee589af1c4eb1a1691c07c63af,2020-06-05,2020-07-08,3.0,sem,CA,5005,Waiver of subrogation
9f7d97ea6b3b84254d4df62c50763cee,2020-06-15,2021-06-15,11.0,sem,NJ,5005,
f4a0aa729c804b3e72add72b4529ed7f,2018-09-26,2018-11-07,5.0,sem,ME,5010,I don't see the value of having insurance anymore
aa3a4483a9e91b69039cafc626f05ef3,2019-05-21,2019-11-26,2.0,channel sales,RI,5006,Insured found better coverage elsewhere at same price
76a42ecfde609e1593d1a0fdc59b930c,2018-04-04,2018-06-04,5.0,sem,MI,5005,Non-Payment
8c4e470c54214718474f5799bc82b25e,2020-01-29,2021-01-29,20.0,sem,FL,100001,
c1d595c3cae14bd3e242d4108e7df7da,2020-03-10,2021-03-10,5.0,sem,CA,5005,
bd72c2bd102a4af107a0188b927c3520,2018-12-05,2019-07-06,5.0,sem,NC,100019,Non-Payment
f3968ec1d8ab93596927f4123004ed11,2019-02-04,2019-05-06,5.0,sem,MI,5006,Non-Payment
e5fa2419c915c4894ae97ba6d59e9a8d,2019-08-07,2019-08-08,5.0,sem,MO,100040,Insured is no longer in business
2e87a9b8c6da55b9c3207d02cf9ade4c,2020-02-11,2021-02-11,0.0,organic,IL,100002,
680adca5d7f18fda889c93a7aa2eef44,2019-09-24,2020-09-24,5.0,organic,FL,5005,
72ba2abbd09d4844efa7d7b9d4dadef8,2020-09-09,2021-09-09,3.0,sem,FL,100042,
b11e25c8e5772f53cfcc3a22b8d630e9,2018-07-16,2019-07-16,4.0,sem,SC,5003,
bb1154d52b63ed94c4982e1726c9f2cc,2020-04-16,2021-04-16,16.0,direct,VA,100001,
2c4b2074ff932192acce07a2c4510fad,2018-12-05,2018-12-13,2.0,sem,AL,100041,Insured performs work that the policy does not cover (describe in notes)
87c746e76f22483c911fa0feec92a5bf,2018-07-25,2019-01-23,5.0,sem,NH,100001,Non-Payment
8d00ad8810c4031f07555416d9f9cf1d,2019-04-01,2020-04-01,18.0,sem,NH,100001,
bb94cc65331b5aa1619ab8fc6ba41fee,2019-10-10,2020-10-10,5.0,sem,CA,5006,
f3c993005141d55570f9c42f5ccd6961,2020-04-29,2021-04-29,8.0,sem,OH,100001,
772a3032ae255b4019fde8de8bcb0be0,2019-11-05,2020-11-05,5.0,sem,MN,100001,
92b1017139e746cba5802e5047d0c2df,2019-05-31,2020-05-31,5.0,sem,MA,5003,
92af6d7bd7a7d839da8fd41a1a4d8143,2020-05-29,2021-05-29,17.0,sem,NJ,100001,
ba03c61c931e609e74f26acda2e619a3,2020-01-27,2021-01-27,2.0,agents,CO,5005,
89940ae6998254c3e3dbfdf1d60273f1,2019-05-28,2020-05-28,4.0,sem,GA,5011,
2a9826fc70231076f65315a887bf37eb,2018-03-16,2018-11-15,5.0,sem,TN,5003,Non-Payment
8612303a87f802ea9574357daf9c6158,2020-04-13,2021-04-13,5.0,organic,MO,5014,
0fb486ea6deaa4870435868731c94675,2019-02-11,2020-02-11,2.0,sem,TX,5005,
53f2f97e2ba32877f61bbd1da83c82a3,2020-03-09,2021-03-09,5.0,channel sales,FL,5008,
6cd6fcb29c2b868bf8e199e0c6a14dde,2020-09-08,2021-09-08,20.0,video,NJ,100042,
73c974ae8cd14804e6f312f7ff96e17a,2020-02-10,2020-05-13,2.0,channel sales,WA,100004,Change business structure to/from Individual
3b798be3cf6e8b8e3de9e27676a02ed9,2019-06-10,2020-06-10,20.0,sem,OH,100001,
e73b2b476ea39ed4941810d41e41dcdf,2019-06-19,2020-06-19,5.0,sem,FL,5005,
fcc11c9966dc039dba32317c052e39b8,2020-05-06,2021-05-06,25.0,organic,IN,100001,
72f9502ebd3cfc328426c193976259c3,2020-02-07,2021-02-07,3.0,support,GA,100001,
486e0ad1757d44bd6ca28168c8ad984a,2019-03-19,2020-03-19,5.0,channel sales,NC,5006,
dc69854ef49dd66020f4ecbe896abfc7,2018-09-20,2019-09-20,5.0,video,CA,100002,
63b38be88db662da348d3776f63ea05d,2018-08-13,2019-02-11,20.0,sem,IN,100001,Non-Payment
2bfaa9f2fdb75d6717d398df7122195e,2018-12-23,2019-09-23,5.0,sem,CO,5013,Non-Payment
a3e75b208616ef53bd295d325a486fb0,2019-03-11,2019-09-10,20.0,organic,PA,100001,Non-Payment
617cca6e54a9b2d5a5ef41d96fa7ba14,2019-01-10,2019-02-18,5.0,support,CA,5006,Insured is no longer in business
d68fa09478e891d50bbf13548735ee80,2018-06-18,2018-10-11,2.0,channel sales,AR,100002,I don't see the value of having insurance anymore
db1b63ee22c09435fb34f93559f11fe9,2019-07-04,2019-08-24,2.0,sem,CA,5007,I had a short-term need for insurance that has ended
99b20a13d1b191f31a4b559c30a4e8f9,2019-10-28,2020-10-28,5.0,sem,CO,5005,
a8c338c04e288370d7b13340a78858e2,2019-06-27,2020-06-27,5.0,agents,CO,5010,
8dc2658c58fa87abc9146e462519252f,2019-08-11,2020-08-11,2.0,agents,CO,5005,
440c3a2c96d610daf24c0a7eb2d1c307,2018-05-07,2019-05-07,18.0,social,AL,100001,
26e3050e0322c1e5634731d4acecffc5,2020-09-01,2021-09-01,2.0,agents,OR,5006,
a5d8f126d00e49e965fe3436b2e98d36,2020-07-20,2020-07-20,4.0,direct,CA,5010,Insured is no longer in business
3a90a9003f4141803d452d42973f166b,2018-04-17,2018-04-17,15.0,sem,CA,100001,Insured found better coverage elsewhere at same price
bf3eb42396b02a8bb47ea34ccc70565b,2019-05-06,2019-07-09,5.0,channel sales,VA,5006,Change business structure to/from Individual
9ea8859743980760fa07156fe660bc52,2018-05-07,2019-05-07,10.0,social,OH,100019,
e8b67560937cca83922edcf127ec1574,2019-08-27,2020-06-25,3.0,channel sales,FL,5006,Non-Payment
a8f7a687cc878e479703cf8fbb62beb3,2020-09-21,2021-09-21,50.0,display,KY,5003,
8872d87138fecfb0d0d6b259ae5b921f,2020-02-21,2021-02-21,5.0,sem,FL,5006,
558989ac65b003891dc0fea28f719058,2019-11-18,2020-11-18,26.0,sem,OR,100001,
